Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Story,Budget,Gross US & Canada,Opening weekend US & Canada,Gross worldwide
Îmi este indiferent daca în istorie vom intra ca barbari,2018,,140,https://m.media-amazon.com/images/M/MV5BMWZkOTU1ZmItMjg5MS00ZmI4LWEzYjEtZDIzOWI4ODc2MmQzXkEyXkFqcGdeQXVyMDQ2MTkzMg@@._V1_.jpg,,"['Comedy', 'Drama']",7.2,1910,"['Romania', 'Germany', 'Bulgaria', 'France', 'Czech Republic']",['Radu Jude'],['Radu Jude'],"['Ioana Iacob', 'Alex Bogdan', 'Alexandru Dabija']","&quot;I do not care if we go down in history as barbarians.&quot; These words, spoken in the Council of Ministers of the summer of 1941, started the ethnic cleansing on the Eastern Front. The film attempts to comment on this statement.",,"$11,307","$2,083","$39,171"
The Paradise Suite,2015,,123,https://m.media-amazon.com/images/M/MV5BMjI1NTUyMTAxNl5BMl5BanBnXkFtZTgwMzUyODMyNzE@._V1_.jpg,,['Drama'],7.2,1774,"['Netherlands', 'Sweden', 'Bulgaria']",['Joost van Ginkel'],['Joost van Ginkel'],"['Anjela Nedyalkova', 'Boris Isakovic', 'Erik Adelöw']",The jarring lives of six immigrant residents of Amsterdam intertwine in a poetic mosaic.,,,,
The Reports on Sarah and Saleem,2018,,127,https://m.media-amazon.com/images/M/MV5BNDA5NTAwZGQtNmViZS00NTExLTg3YWEtZGQwYzc4NWNjODFhXkEyXkFqcGdeQXVyODQ5MjY4MTk@._V1_.jpg,,"['Crime', 'Drama', 'Mystery']",7.2,1262,"['Occupied Palestinian Territory', 'Germany', 'Netherlands', 'Mexico']",['Muayad Alayan'],['Rami Musa Alayan'],"['Adeeb Safadi', 'Sivane Kretchner', 'Ishai Golan']","The affair of a married Palestinian man and a married Israeli woman in Jerusalem takes a dangerous political dimension when they are spotted in the wrong place at the wrong time, leaving them to deal with more than their broken ma...",,"$117,479","$10,102","$609,131"
Last Cab to Darwin,2015,Not Rated,123,https://m.media-amazon.com/images/M/MV5BMTk2NDAwNTY1OV5BMl5BanBnXkFtZTgwODQwODg1NzE@._V1_.jpg,https://www.imdb.com/video/vi3897210137/,"['Adventure', 'Comedy', 'Drama']",7.2,4116,['Australia'],['Jeremy Sims'],"['Reg Cribb', 'Jeremy Sims']","['Michael Caton', 'Ningali Lawford', 'Mark Coles Smith']","When Rex, a Broken Hill cab driver, is told he doesn&apos;t have long to live, he sets out on an epic journey to Darwin in a bid to die on his own terms.","A$3,992,880 (estimated)","$34,193",$620,"$5,945,585"
Hrútar,2015,R,93,https://m.media-amazon.com/images/M/MV5BNWI4MTg1OWMtZGQ0OC00Yzk3LTkwZDAtNzg1ZGFjZTExZTUzXkEyXkFqcGdeQXVyMzQ5Njc3OTg@._V1_.jpg,https://www.imdb.com/video/vi4020088857/,['Drama'],7.2,14991,"['Iceland', 'Denmark', 'Norway', 'Poland']",['Grímur Hákonarson'],['Grímur Hákonarson'],"['Sigurður Sigurjónsson', 'Theodór Júlíusson', 'Charlotte Bøving']","In a remote Icelandic farming valley, two brothers who haven&apos;t spoken in 40 years have to come together in order to save what&apos;s dearest to them - their sheep.","€1,750,000 (estimated)","$149,250","$13,289","$1,826,583"
"Psiconautas, los niños olvidados",2017,TV-14,76,https://m.media-amazon.com/images/M/MV5BMTc3MzI0MjA3Nl5BMl5BanBnXkFtZTgwNTkyNzgyNDM@._V1_.jpg,https://www.imdb.com/video/vi2712188953/,"['Animation', 'Drama', 'Horror']",7.2,3028,"['Spain', 'Japan']","['Pedro Rivero', 'Alberto Vázquez']","['Pedro Rivero', 'Alberto Vázquez']","['Andrea Alzuri', 'Eba Ojanguren', 'Josu Cubero']",Three children decide to leave their homes looking for a better life.,"€1,000,000 (estimated)","$38,786","$5,849","$54,845"
Embrace,2016,TV-PG,90,https://m.media-amazon.com/images/M/MV5BMWMxYzE2OTUtY2VlMC00Mjk4LWI2MzYtOTg4MTZhYjY2ZWQzXkEyXkFqcGdeQXVyMjI3MTUzMDQ@._V1_.jpg,https://www.imdb.com/video/vi4184192537/,['Documentary'],7.2,1035,"['Australia', 'Canada', 'Dominican Republic', 'Germany', 'United States', 'United Kingdom', 'France']",['Taryn Brumfitt'],['Taryn Brumfitt'],"['Taryn Brumfitt', 'Renee Airya', 'Linda Bacon']","Embrace follows body image activist Taryn Brumfitt&apos;s crusade as she explores the global issue of body loathing, inspiring us to change the way we feel about ourselves and think about our bodies.",,"$629,126",,"$1,155,263"
Holiday,2014,Not Rated,160,https://m.media-amazon.com/images/M/MV5BMjMzYjU5OGMtMzVmMy00ZTA3LTllMjktYzVmNGQ5MmU3NGQyXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_.jpg,https://www.imdb.com/video/vi1186379801/,"['Action', 'Crime', 'Thriller']",7.2,29618,['India'],['A.R. Murugadoss'],"['A.R. Murugadoss', 'Arun Shekhar']","['Akshay Kumar', 'Sonakshi Sinha', 'Freddy Daruwala']","A military officer attempts to hunt down a terrorist, destroy a terrorist gang and deactivate the sleeper cells under its command.","₹500,000,000 (estimated)","$706,893","$394,797","$1,390,054"
La pazza gioia,2016,Not Rated,116,https://m.media-amazon.com/images/M/MV5BODVjNDI2NTQtYmNiOC00M2FkLWJiZGEtMjhmN2ZkY2IwMGVkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi499169817/,"['Comedy', 'Drama']",7.2,10191,"['Italy', 'France']",['Paolo Virzì'],"['Paolo Virzì', 'Francesca Archibugi']","['Valeria Bruni Tedeschi', 'Micaela Ramazzotti', 'Valentina Carnelutti']",Two quite different women escape a mental institution to see Tuscany in a stolen car and get to know each other.,"€15,000,000 (estimated)","$107,362","$5,799","$9,046,658"
Theeb,2015,Not Rated,100,https://m.media-amazon.com/images/M/MV5BMTVkM2E3NDItYjliNS00NmM3LWIxNWEtOTgyMmJlMzFlNzMxXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg,https://www.imdb.com/video/vi2588062489/,"['Adventure', 'Drama', 'Thriller']",7.2,11415,"['Jordan', 'United Kingdom', 'Qatar', 'United Arab Emirates']",['Naji Abu Nowar'],"['Naji Abu Nowar', 'Bassel Ghandour']","['Jacir Eid Al-Hwietat', 'Hussein Salameh Al-Sweilhiyeen', 'Hassan Mutlag Al-Maraiyeh']","In the Ottoman province of Hijaz during World War I, a young Bedouin boy experiences a greatly hastened coming-of-age as he embarks on a perilous desert journey to guide a British officer to his secret destination.",,"$283,024","$9,181","$768,449"
Gui lai,2014,PG-13,109,https://m.media-amazon.com/images/M/MV5BMTcwMzYwMjA5NV5BMl5BanBnXkFtZTgwNTk5OTc1NjE@._V1_.jpg,https://www.imdb.com/video/vi3626348569/,"['Drama', 'Romance']",7.2,6549,['China'],['Yimou Zhang'],"['Geling Yan', 'Jingzhi Zou', 'Xiaofeng Zhou']","['Gong Li', 'Daoming Chen', 'Huiwen Zhang']",Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer recogniz...,,"$377,607","$26,361","$47,587,984"
Anthropocene: The Human Epoch,2019,,87,https://m.media-amazon.com/images/M/MV5BZGIzZWNkYzQtMTczMC00NjNmLTk4MWItNzI1MjNmYzMzYjFlXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_.jpg,https://www.imdb.com/video/vi1982053401/,['Documentary'],7.2,2007,['Canada'],"['Jennifer Baichwal', 'Edward Burtynsky', 'Nicholas de Pencier']",['Jennifer Baichwal'],"['Youssef Suleiman Mohammed', 'Alicia Vikander']",Filmmakers travel to six continents and 20 countries to document the impact humans have made on the planet.,,"$104,806","$16,038","$360,593"
Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015,Not Rated,98,https://m.media-amazon.com/images/M/MV5BMTQ5MjI1OTA2NV5BMl5BanBnXkFtZTgwNjMxMjE3NjE@._V1_.jpg,https://www.imdb.com/video/vi751943449/,"['Documentary', 'History']",7.2,2520,"['United States', 'United Kingdom']",['Douglas Tirola'],"['Mark Monroe', 'Douglas Tirola']","['Danny Abelson', 'Judd Apatow', 'Kevin Bacon']","A look at the history of the American comedy publication and production company, National Lampoon, from its beginning in the 1970s to 2010, featuring rare and never-before-seen footage.",,"$62,660","$5,254","$62,660"
Love Per Square Foot,2018,TV-14,133,https://m.media-amazon.com/images/M/MV5BMzM4NGVhYjQtMTM5OS00ZmQ5LTg3NzktZDY5NzMwNmI4YzRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi3230513945/,"['Comedy', 'Romance']",7.2,8856,['India'],['Anand Tiwari'],"['Asif Ali Beg', 'Anand Tiwari', 'Sumeet Vyas']","['Vicky Kaushal', 'Angira Dhar', 'Alankrita Sahai']","Individually, Sanjay and Karina don&apos;t earn enough to be able to buy a home, so they enter into a marriage of convenience.",,,,
The Price of Everything,2018,TV-14,98,https://m.media-amazon.com/images/M/MV5BZDYyYmU0NGItYTRjOS00OTQ4LTk0NzgtYzE4MjVmNDY5Y2JlXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg,https://www.imdb.com/video/vi2751316249/,['Documentary'],7.2,1275,['United States'],['Nathaniel Kahn'],['Nathaniel Kahn'],"['Jeff Koons', 'Paul Schimmel', 'Larry Poons']","With unprecedented access to pivotal artists and the white-hot market surrounding them, this film dives deep into the contemporary art world, holding a fun-house mirror up to our values and times.",,"$87,400","$16,817","$144,446"
Lu bian ye can,2016,Not Rated,113,https://m.media-amazon.com/images/M/MV5BMTNlMWZjZjctOGQ5Zi00ZDVmLWJkYzQtNDhiNzA2NzliNzdhXkEyXkFqcGdeQXVyNTcwMjM1NzU@._V1_.jpg,https://www.imdb.com/video/vi2837297177/,"['Drama', 'Mystery']",7.2,4242,['China'],['Bi Gan'],['Bi Gan'],"['Yongzhong Chen', 'Feiyang Luo', 'Lixun Xie']","While travelling the countryside to locate his nephew, a small town doctor finds himself interacting with people from his past and future.","CN¥200,000 (estimated)","$32,164","$4,164","$948,586"
1985,2018,,85,https://m.media-amazon.com/images/M/MV5BNzM2YjQ2M2MtY2EyMy00YmI0LTk2NWQtZTA2ZTA1OGY4ODhjXkEyXkFqcGdeQXVyMjQ3MTMzNDU@._V1_.jpg,https://www.imdb.com/video/vi873118489/,['Drama'],7.1,2444,['United States'],['Yen Tan'],"['Hutch', 'Yen Tan']","['Cory Michael Smith', 'Virginia Madsen', 'Michael Chiklis']",A closeted young man goes home for the holidays and struggles to reveal his dire circumstances to his conservative family.,,,,"$25,013"
Human Flow,2017,PG-13,140,https://m.media-amazon.com/images/M/MV5BMTU4ODI2NjIzNF5BMl5BanBnXkFtZTgwNDQwMzUyMzI@._V1_.jpg,https://www.imdb.com/video/vi1729149209/,['Documentary'],7.2,2754,"['Germany', 'United States', 'China', 'Occupied Palestinian Territory', 'France']",['Ai Weiwei'],"['Chin-Chin Yap', 'Tim Finch', 'Boris Cheshirkov']","['Israa Abboud', 'Hiba Abed', 'Rami Abu Sondos']",Human Flow is director and artist Ai Weiwei&apos;s detailed and heartbreaking exploration into the global refugee crisis.,,"$527,845","$45,677","$1,824,537"
The China Hustle,2018,R,82,https://m.media-amazon.com/images/M/MV5BMjIzNTcxMDU5OF5BMl5BanBnXkFtZTgwNzk0MDM0NDM@._V1_.jpg,https://www.imdb.com/video/vi1301002265/,['Documentary'],7.2,3878,['United States'],['Jed Rothstein'],['Jed Rothstein'],"['Dan David', 'Matthew Wiechert', 'Herb Greenberg']","An unsettling and eye-opening Wall Street horror story about Chinese companies, the American stock market, and the opportunistic greed behind the biggest heist you&apos;ve never heard of.",,"$48,650","$25,791","$48,650"
Audrie &amp; Daisy,2016,TV-14,95,https://m.media-amazon.com/images/M/MV5BNzM3NDkyMjU1NV5BMl5BanBnXkFtZTgwNjQwNDc4OTE@._V1_.jpg,https://www.imdb.com/video/vi424654617/,"['Documentary', 'Crime']",7.2,6960,['United States'],"['Bonni Cohen', 'Jon Shenk']","['Bonni Cohen', 'Jon Shenk']","['Robin Bourland', 'Daisy Coleman', 'Charles Coleman']",A look at the effects that online bullying has on the lives of teenagers and their community.,,,,
Pupille,2018,G,110,https://m.media-amazon.com/images/M/MV5BOTZhOGI5OGYtMDAxYS00MzQ0LWI0Y2EtN2YzZTRmNmRlNjdmXkEyXkFqcGdeQXVyNTc5OTMwOTQ@._V1_.jpg,https://www.imdb.com/video/vi4052531737/,['Drama'],7.2,2475,"['France', 'Belgium']",['Jeanne Herry'],['Jeanne Herry'],"['Sandrine Kiberlain', 'Gilles Lellouche', 'Élodie Bouchez']",Theo was born an unwanted child. The social services set out to find the perfect home for his adoption.,,"$1,737",$348,"$7,086,596"
"Bedoone Tarikh, Bedoone Emza",2018,,99,https://m.media-amazon.com/images/M/MV5BZmQ5MmQ5MDAtYjczMi00N2M3LTgzOTgtZTRmZDRlZjAwNjIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi1069988377/,"['Drama', 'Mystery', 'Thriller']",7.2,6253,['Iran'],['Vahid Jalilvand'],"['Vahid Jalilvand', 'Ali Zarnegar']","['Navid Mohammadzadeh', 'Amir Aghaee', 'Hediyeh Tehrani']","When Dr. Kaveh Nariman, a forensic pathologist, comes to work he encounters a corpse that looks familiar.",,"$36,444","$4,993","$107,368"
Ucitelka,2016,Unrated,102,https://m.media-amazon.com/images/M/MV5BYTJkZTM4ZTgtZjY5My00MDNjLWJkODYtNTViYmVjYWE5NWIxXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_.jpg,https://www.imdb.com/video/vi2594029081/,"['Comedy', 'Drama']",7.2,3763,"['Slovakia', 'Czech Republic']",['Jan Hrebejk'],['Petr Jarchovský'],"['Zuzana Mauréry', 'Zuzana Konecná', 'Csongor Kassai']","The arrival of Maria Drazdechova, associated with the Communist party, to a school in Bratislava in 1983 worries parents, students, and colleagues.",,"$64,437","$15,091","$1,350,426"
Meeting Gorbachev,2019,Not Rated,90,https://m.media-amazon.com/images/M/MV5BODk1YTNkMjAtNTI1NS00NDllLTkwZTEtMmVkNWMwOGU1YjMzXkEyXkFqcGdeQXVyMTAxMzE2OTg2._V1_.jpg,https://www.imdb.com/video/vi1241300249/,"['Documentary', 'Biography', 'History']",7.2,2629,"['United Kingdom', 'Germany', 'United States']","['Werner Herzog', 'André Singer']",['Werner Herzog'],"['Mikhail Gorbachev', 'Werner Herzog', 'André Singer']","The life of Mikhail Gorbachev, the eighth and final President of the Soviet Union in chronological order.",,"$251,837","$18,128","$319,230"
Betting on Zero,2017,Not Rated,99,https://m.media-amazon.com/images/M/MV5BMjA0MTc3ODc3NF5BMl5BanBnXkFtZTgwMTQ5NDc0MTI@._V1_.jpg,https://www.imdb.com/video/vi527808025/,['Documentary'],7.2,5557,['United States'],['Ted Braun'],['Ted Braun'],"['William Ackman', 'Douglas M. Brooks', 'William Cohan']",Writer/director Ted Braun follows controversial hedge fund titan Bill Ackman as he puts a billion dollars on the line in his crusade to expose Herbalife as the largest pyramid scheme in history.,,,,
La dictadura perfecta,2014,TV-MA,143,https://m.media-amazon.com/images/M/MV5BNDA1Y2RjNzAtMmJiZi00NWZiLWJhZWYtNTBhMmQwNmVmZjViXkEyXkFqcGdeQXVyODY5Njk4Njc@._V1_.jpg,https://www.imdb.com/video/vi2241249817/,"['Comedy', 'Drama']",7.2,6051,['Mexico'],['Luis Estrada'],"['Luis Estrada', 'Jaime Sampietro']","['Damián Alcázar', 'Alfonso Herrera', 'Joaquín Cosio']","After accepting a colossal bribe, a powerful TV conglomerate gins up fake news stories to enhance the image of a notoriously corrupt politician.",,,,"$12,809,592"
Velaikkaran,2017,Not Rated,160,https://m.media-amazon.com/images/M/MV5BZWY4OGJmMGEtNTdkYi00NThkLTliZWYtYWFmZGNmYzllZGQwXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_.jpg,https://www.imdb.com/video/vi3959863321/,"['Action', 'Drama', 'Thriller']",7.2,4458,['India'],['Mohan Raja'],"['Mohan Raja', 'D. Suresh', 'A.N. Balakrishnan']","['Sivakarthikeyan', 'Fahadh Faasil', 'Nayanthara']",A youngster from the slums battles against food adulteration by the company that employs him.,,,,"$569,727"
Team Foxcatcher,2016,TV-14,90,https://m.media-amazon.com/images/M/MV5BMzNkMmFhNTktMGE5Yi00YjgyLTk1Y2UtZjA4YzdhZGE5N2ZjXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg,,"['Documentary', 'Biography', 'Crime']",7.2,7072,['United States'],['Jon Greenhalgh'],[],"['John du Pont', 'Dave Schultz', 'Mike Gostigian']","Documentary filmmaker Jon Greenhalgh examines the life of Dave Schultz, a professional wrestler who was part of &apos;Team Foxcatcher&apos;, funded by multi-millionaire John du Pont.",,,,
Mountain,2017,PG,74,https://m.media-amazon.com/images/M/MV5BNWZjZWYxYWMtNmU3ZC00YzEyLTljYjYtZGZlZjdiODhkYmI5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi957265945/,['Documentary'],7.2,4222,['Australia'],['Jennifer Peedom'],"['Robert Macfarlane', 'Jennifer Peedom']",['Willem Dafoe'],An experience about the highest peaks around the world.,,"$365,412","$6,067","$2,129,889"
Karthikeya,2014,,113,https://m.media-amazon.com/images/M/MV5BZWI1ODNmYWQtYzdmMC00MzE1LTk5ZTUtODcxYzk3MGE3NDNhXkEyXkFqcGdeQXVyODA2ODM3NDQ@._V1_.jpg,https://www.imdb.com/video/vi2007481881/,"['Mystery', 'Thriller']",7.2,6503,['India'],['Chandoo Mondeti'],"['Karthik Varma Dandu', 'Chandoo Mondeti']","['Nikhil Siddharth', 'Swathi Reddy', 'Tanikella Bharani']","Karthikeya, who loves to solve mysteries, goes to Subramanyapuram to investigate where the villagers are frightened by a deadly snake in the temple.",,,,
Naanum Rowdydhaan,2015,Not Rated,139,https://m.media-amazon.com/images/M/MV5BMTcyODc0NGEtZjEzZC00YmRlLWJiNGEtMjQ5MWVlN2U0ODZhXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,https://www.imdb.com/video/vi1115404313/,"['Action', 'Comedy', 'Romance']",7.2,4933,['India'],['Vignesh Shivan'],['Vignesh Shivan'],"['Vijay Sethupathi', 'Nayanthara', 'Parthiban Radhakrishnan']",A wannabe rowdy who falls for a hearing-impaired girl faces a dilemma when the girl makes a shocking request.,,,,"₹550,000,000"
Dior et moi,2015,R,90,https://m.media-amazon.com/images/M/MV5BOTAzMDE4MzMzNl5BMl5BanBnXkFtZTgwMjE4MzM2NDE@._V1_.jpg,https://www.imdb.com/video/vi4096374809/,['Documentary'],7.2,3982,['France'],['Frédéric Tcheng'],['Frédéric Tcheng'],"['Christian Dior', 'Omar Berrada', 'Raf Simons']","Get inside the storied world of the Christian Dior fashion house with a privileged, behind-the-scenes look at the creation of Raf Simons&apos; first haute couture collection as its new artistic director.",,"$1,028,953","$45,772","$1,769,832"
Soonjung,2016,PG-13,113,https://m.media-amazon.com/images/M/MV5BMGUxMTBjYzktNTJlYy00NzFjLTgzZWQtMmVjYWFjZDkwNzZlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_.jpg,,"['Drama', 'Romance']",7.2,1906,['South Korea'],['Lee Eun-hee'],"['Lee Eun-hee', 'Chang-Hoon Han']","['Do Kyung-soo', 'Kim So-hyun', 'Joon-seok Yeon']","People reminiscing about their first love stories as they listen to love stories on the radio. During a live broadcast, a radio DJ receives a letter that shares stories from a fishing village 23 years ago.",,,,"$1,850,357"
Tout en haut du monde,2016,PG,81,https://m.media-amazon.com/images/M/MV5BMTE3ZTEyZDAtMmQzYi00OWM3LWFkOTUtNDEyZTUxMjhlNzE5XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_.jpg,https://www.imdb.com/video/vi3330455321/,"['Animation', 'Adventure', 'Drama']",7.2,3819,"['France', 'Denmark', 'Belgium', 'United States']",['Rémi Chayé'],"['Claire Paoletti', 'Patricia Valeix', 'Fabrice de Costil']","['Peter Hudson', 'Christa Théret', 'Féodor Atkine']","In 1882, a young Russian aristocrat goes on an epic adventure to find out what happened to her grandfather and save her family&apos;s reputation.","€6,000,000 (estimated)",,,"$60,352"
Ga-lyeo-jin si-gan,2016,,130,https://m.media-amazon.com/images/M/MV5BZTZlMTRiMzQtNzFhMS00ZWUxLTlmNmYtNWVmMTM5NWM1MjRmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg,https://www.imdb.com/video/vi3770991897/,"['Drama', 'Fantasy']",7.2,2237,['South Korea'],['Tae-hwa Eom'],['Tae-hwa Eom'],"['Gang Dong-won', 'Shin Eun-soo', 'Lee Hyo-Je']","Five children go to the mountains; magically, one comes back a man.",,"$57,759","$4,156","$3,328,517"
Veloce come il vento,2016,,118,https://m.media-amazon.com/images/M/MV5BODViZWJlYmMtMDBhNS00MTk4LTg1YmQtMDBmOWYyNjU3MzA2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,https://www.imdb.com/video/vi1377876505/,"['Drama', 'Sport']",7.2,5567,['Italy'],['Matteo Rovere'],"['Matteo Rovere', 'Filippo Gravino', 'Francesca Manieri']","['Stefano Accorsi', 'Matilda De Angelis', 'Paolo Graziosi']","Giulia is a young promise of GT racing. When her life falls apart, her only hope is her brother, a drug addict and former rally champion.",,,,"$2,412,312"
Gopala Gopala,2015,Not Rated,153,https://m.media-amazon.com/images/M/MV5BMjM2MDczMTIyNF5BMl5BanBnXkFtZTgwNDI5MzU4NDE@._V1_.jpg,https://www.imdb.com/video/vi2440216345/,"['Comedy', 'Drama', 'Fantasy']",7.2,4367,['India'],['Kishore Kumar Pardasani'],"['Bhavesh Mandalia', 'Umesh Shukla', 'A. Deepakraj']","['Venkatesh Daggubati', 'Pawan Kalyan', 'Shriya Saran']",An atheist sues god after losing his shop in an earthquake.,,,,"₹660,100,000"
Efes beyahasei enosh,2014,Unrated,97,https://m.media-amazon.com/images/M/MV5BMTgzOTg0MDY3NV5BMl5BanBnXkFtZTgwNTI0OTA0MzE@._V1_.jpg,https://www.imdb.com/video/vi188526361/,"['Comedy', 'Drama']",7.2,4462,['Israel'],['Talya Lavie'],['Talya Lavie'],"['Dana Ivgy', 'Nelly Tagar', 'Shani Klein']",A unit of female Israeli soldiers at a remote desert base bide their time as they count down the minutes until they can return to civilian life.,,"$116,044","$9,427","$138,609"
Jolly LLB 2,2017,Not Rated,137,https://m.media-amazon.com/images/M/MV5BMDY5MzFlYzEtNTg0YS00OGM5LWI1ZDMtZDkxN2Y2OTI1NGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM1NjkwMDI@._V1_.jpg,https://www.imdb.com/video/vi37729817/,"['Comedy', 'Crime', 'Drama']",7.2,26701,['India'],['Subhash Kapoor'],['Subhash Kapoor'],"['Akshay Kumar', 'Huma Qureshi', 'Saurabh Shukla']",Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.,,"$1,654,254","$774,355","$24,214,186"
